cbsa,metro_name,year,hpi,appreciation_rate,pop_growth_rate,unemployment_rate,poverty_rate,median_income,pct_bachelors_plus,vacancy_rate,homeownership_rate,mortgage_rate
17820,"Colorado Springs, CO",2013,248.05,4.301572617946348,1.4911281912402652,8.054248083020237,10.78979148947762,57484.0,35.32080392900415,7.8394957303304675,63.410361490975696,3.975
17820,"Colorado Springs, CO",2014,255.02,2.809917355371905,1.2662184016664746,6.586356412721458,11.994196091336768,59411.0,36.21014073469983,7.22492315071181,63.85853601221948,4.1725
17820,"Colorado Springs, CO",2015,273.52,7.2543329934906975,1.5938087778858412,5.876230539051997,10.599755058166345,60458.0,36.508330926845,7.05789084497028,61.81919023849141,3.8475
17820,"Colorado Springs, CO",2016,301.52,10.236911377595792,2.073636968085113,5.43658028647563,11.47061842034891,63651.0,38.40619571196549,6.274165079009301,63.060447423782136,3.6550000000000002
17820,"Colorado Springs, CO",2017,328.58,8.974529052799163,1.6215867150901175,5.4411445913722085,10.709335287534582,65593.0,39.16527240683616,5.856039325842697,63.69152848330237,3.9875
17820,"Colorado Springs, CO",2018,355.56,8.211090145474476,2.080599216995127,4.858893978169166,9.709816931953482,67430.0,38.60355122629447,5.886631934822368,66.22818317666199,4.5425
17820,"Colorado Springs, CO",2019,393.04,10.541118236022061,0.9272754584613851,5.066157027258087,8.439914230973953,72633.0,39.21455015644346,6.08679661640309,64.91960925091922,3.935
17820,"Colorado Springs, CO",2021,523.34,17.818951349647683,1.139796538172222,5.667554389331662,9.429711923837564,79014.0,41.52537520312602,4.807816495750782,67.22170588913689,2.9575
17820,"Colorado Springs, CO",2022,547.01,4.522872320097826,0.3450481913811476,3.762699288459343,8.232958981684677,81912.0,42.273215296620926,3.890983403284185,65.22690601707592,5.3425
17820,"Colorado Springs, CO",2023,560.46,2.458821593755145,0.4452434206400735,3.825099555944244,7.051658134220601,89792.0,44.15770126445852,4.805994047509916,67.26896286071967,6.805
17820,"Colorado Springs, CO",2024,561.01,0.0981336759090734,1.1449835594772306,4.682779811869415,8.473837882930898,90760.0,42.75292070119729,4.104586001137725,64.28614251591101,6.7225
17900,"Columbia, SC",2012,160.1,-3.64128799277762,1.2558367927701708,9.981894288823662,16.3120822348273,48763.0,31.13055131739089,12.806286603899474,68.00424433493517,3.655
17900,"Columbia, SC",2013,165.1,3.1230480949406614,0.9825098231889706,9.373175239722226,16.56740767726045,48672.0,30.704703507355944,12.508009247913163,67.50464041038103,3.975
17900,"Columbia, SC",2014,174.16,5.487583282858877,0.9317333871130318,7.155133467035422,15.766784904389333,50091.0,31.741702512628173,12.450962570294312,66.33020763563296,4.1725
17900,"Columbia, SC",2015,179.44,3.031694993109779,1.2265969988211056,6.953667532146976,15.112791961206645,51369.0,31.44580977709228,12.687710430424886,66.58372819973962,3.8475
17900,"Columbia, SC",2016,184.72,2.942487739634414,0.724918391164775,6.235927510912873,15.134596415453288,52247.0,32.89846883584686,11.417899537619643,66.82922567116266,3.6550000000000002
17900,"Columbia, SC",2017,198.0,7.189259419662197,1.0477065343866832,5.161124753668775,15.101078594152018,54480.0,31.870637992069327,12.898971692728178,67.72888688016529,3.9875
17900,"Columbia, SC",2018,205.43,3.7525252525252517,0.9892073250553857,6.0902118334550766,15.56951987372076,53765.0,31.045887029220577,12.252638614274971,67.11658817107384,4.5425
17900,"Columbia, SC",2019,219.09,6.649466971717866,0.7050224145277451,4.891718371661835,15.050437708339825,55725.0,34.42964308120175,12.405690911344635,67.86174755816074,3.935
17900,"Columbia, SC",2021,277.11,16.261799874134674,-0.1617922408851058,5.9998869146063925,15.09088277464313,58213.0,34.947973117496815,10.15989465763732,69.66764678609566,2.9575
17900,"Columbia, SC",2022,316.89,14.35531016563818,1.3726737484515583,5.429013458440391,13.671203621762755,63933.0,36.67590842855776,9.860837206339433,70.07408672504873,5.3425
17900,"Columbia, SC",2023,337.71,6.5701031903815155,1.071592018910028,5.176861842950198,13.945063289914728,67189.0,35.846571461468415,9.505339446517915,70.12398843930636,6.805
17900,"Columbia, SC",2024,354.17,4.874004323235925,1.6673104684504114,4.684587099705255,13.767445945609122,70788.0,37.15916926009125,9.593022508782251,68.97730858112546,6.7225
18140,"Columbus, OH",2012,163.14,1.7082294264338937,1.0896094839609516,7.239534722159295,15.0615209683215,53699.0,34.08898486013005,9.973533447512594,61.08421721614116,3.655
18140,"Columbus, OH",2013,175.31,7.459850435209026,4.70279137750611,6.312460699156006,14.825982756620432,54079.0,33.703366066998235,9.741153263249055,61.823255516435374,3.975
18140,"Columbus, OH",2014,182.9,4.329473504078485,1.3964961013001043,5.602358848360152,14.49146222615502,56371.0,34.71329819296423,9.007419681619115,60.71703765723219,4.1725
18140,"Columbus, OH",2015,193.04,5.54401312192454,1.3585114532903786,5.594446693745347,14.2002261972143,58192.0,35.0674722493766,8.663931605332778,60.506096045080696,3.8475
18140,"Columbus, OH",2016,207.97,7.734148363033566,0.9837596555654082,4.82559107214616,14.178634950211134,60294.0,35.96517313816774,8.450039283663282,60.41483066447565,3.6550000000000002
18140,"Columbus, OH",2017,224.4,7.90017791027553,1.8224166307457157,4.02405607889901,13.058341087555636,63764.0,35.93046581563458,8.453064189353835,61.78394972532975,3.9875
18140,"Columbus, OH",2018,239.12,6.55971479500892,1.338127939001077,4.161167632077627,12.871171307734713,64052.0,37.655585482663405,7.776387313753862,61.87264983381247,4.5425
18140,"Columbus, OH",2019,255.84,6.992305118768827,0.7467217585605868,3.724389283755917,11.54121589592395,67207.0,37.91859571399278,6.877994520398069,60.94340130659441,3.935
18140,"Columbus, OH",2021,329.25,14.164355062413314,0.6772462140791635,4.999457996475229,12.19362064386688,71839.0,38.98771623857535,6.438958078584486,61.656308799534685,2.9575
18140,"Columbus, OH",2022,358.6,8.914198936977979,0.48786225306447495,3.289826002092396,12.434563163493022,75777.0,39.96719526323618,6.632496056199029,61.19882827904352,5.3425
18140,"Columbus, OH",2023,387.07,7.939208031232559,0.8679113823616857,3.5071073916021733,12.386661272219712,77390.0,40.26124489328821,6.0985617737234765,60.16944914820834,6.805
18140,"Columbus, OH",2024,411.57,6.329604464308791,2.0688253891373964,3.773320615524176,11.248632508066647,82938.0,40.31524306284398,7.187155624686932,62.17622349654195,6.7225
19124,"Dallas-Plano-Irving, TX (MSAD)",2012,177.08,7.706343896356671,1.8528886400597244,7.626208780658818,15.007574510628698,56954.0,31.610385259233475,8.226840793079656,59.54269351959457,3.655
19124,"Dallas-Plano-Irving, TX (MSAD)",2013,192.65,8.792636096679463,2.480287314200713,6.78139922622661,14.95026220677217,57398.0,32.62327336047146,7.55531580793603,59.49593781118927,3.975
19124,"Dallas-Plano-Irving, TX (MSAD)",2014,206.21,7.038671165325727,2.0790112344112766,6.037569273504861,14.834513360325774,59530.0,32.41557929831174,7.568231225427175,59.18754772028419,4.1725
19124,"Dallas-Plano-Irving, TX (MSAD)",2015,228.35,10.736627709616409,2.130600173741648,4.89520642387866,13.352627823381235,61644.0,33.41392446080123,7.666901719409573,59.26899046167432,3.8475
